spatial-radial_div,spatial-radial_loy,spatial-radial_reg,weekly_div,weekly_loy,weekly_reg,hourly_div,hourly_loy,hourly_reg,spatial-grid_div,spatial-grid_loy,spatial-grid_reg,age,gender,marital,education,working,OS1Class,DaysClass1,Trouble
0.638600906,0.941176471,0.827863055,0.941207389,0.617647059,0.980521371,0.936839582,0.382352941,0.967538714,0.322756959,1,0.850122674,30,Male,Married,High School,Private Sector Employee,1,0,0
0.811278124,1,0.426339737,0.912206633,0.818181818,0.342284715,0.973214633,0.545454545,0.678030261,0.811278124,1,0.426339737,26,Male,Married,College,Public Servant,0,1,1
0.721928095,1,1,0.887170177,0.708333333,0.892061785,0.905355812,0.583333333,0.806064142,0,1,1,37,Male,Single,Middle School,Self-Employed - Service,0,1,0
0.618320371,0.933333333,NA,0.928507098,0.621621622,0.732348672,0.922044284,0.486486486,0.636881438,0.721928095,1,NA,47,Male,Married,Primary School,Private Sector Employee,1,1,0
0.970950594,1,NA,0.858672711,1,0.392826703,0.948813115,0.5,0.64459875,0,1,NA,24,Male,Single,High School,Private Sector Employee,0,0,0
0.650022422,1,0.810302051,0.960732928,0.625,0.970043529,0.949942013,0.5,0.960205998,0.650022422,1,0.697442786,35,Male,Married,College,Private Sector Employee,0,0,0
0.86204857,1,0.902453608,0.960083827,0.6,0.988628229,0.866702366,0.62,0.930663228,0.543564443,1,0.521286402,41,Male,Married,Middle School,Private Sector Employee,1,0,0
0.811278124,1,0.426339737,0.946411928,0.7,0.784510231,0.678389825,0.9,0.761847628,0.811278124,1,0.426339737,45,Male,Married,Primary School,Private Sector Employee,0,0,0
0.918295834,1,1,0.91633113,0.705882353,0.790943782,0.911551355,0.588235294,0.707797821,0.852792488,1,0.759789884,55,Male,Married,Middle School,Public Servant,0,1,0
0.59059309,0.92,0.742129164,0.959668092,0.565217391,0.881371669,0.92436301,0.47826087,0.886880236,0.546583098,1,0.742547619,34,Male,Married,College,Private Sector Employee,1,0,0
0.918295834,1,0.924327052,0.908063094,0.666666667,0.849324991,0.960629316,0.466666667,0.972890484,0.918295834,1,0.807707527,49,Male,Married,Primary School,Private Sector Employee,0,1,0
1,1,0.292893219,0.812040681,1,0.924866261,0.941647498,0.5,0.762120939,0.918295834,1,0.350666789,27,Female,Married,High School,Private Sector Employee,1,1,0
0.789690082,1,0.441604788,0.920544565,0.666666667,0.970165192,0.912655192,0.541666667,0.942371392,0.789690082,1,0.441604788,25,Male,Single,High School,Private Sector Employee,1,1,0
0.258018669,1,0.81755325,0.920203712,0.655737705,0.972018961,0.956319997,0.344262295,0.984414146,0.426228657,1,0.698610826,23,Male,Single,Middle School,Private Sector Employee,1,1,1
0.758202811,0.882352941,0.884857989,0.974612602,0.568627451,0.809800811,0.863801817,0.549019608,0.877960954,0.731597594,1,0.820377452,41,Male,Married,High School,Private Sector Employee,0,1,1
0.674720475,1,0.936725235,0.928427845,0.666666667,0.87538339,0.954448997,0.4,0.926876773,0.674720475,1,0.830603855,48,Male,Married,Middle School,Private Sector Employee,0,0,0
0,1,1,0.954644448,0.642857143,0.745433558,0.947456998,0.571428571,0.694685215,0,1,1,36,Male,Married,College,Private Sector Employee,0,0,0
0.920619836,1,NA,0.940870347,0.636363636,0.73949307,0.9032288,0.515151515,0.656994848,0.920619836,1,NA,26,Male,Single,High School,Private Sector Employee,0,1,0
0.858672711,1,0.906376694,0.935848275,0.630630631,0.9175934,0.957961987,0.36036036,0.954919752,0.468995594,1,0.668370035,25,Male,Single,College,Private Sector Employee,1,0,0
1,1,0.979458968,0.965706358,0.566666667,0.870342555,0.901310296,0.566666667,0.93780966,1,1,0.716412387,40,Male,Married,Primary School,Private Sector Employee,0,1,0
0,1,1,0.964856616,0.55,0.878907952,0.961359943,0.4,0.966019266,0.960229718,1,0.321015055,29,Male,Single,Middle School,Private Sector Employee,1,1,1
0.723308334,0.888888889,0.482544386,0.934606232,0.666666667,0.759804813,0.96025501,0.466666667,0.621830654,0.622365973,1,0.5599208,34,Male,Married,College,Private Sector Employee,0,0,0
0.916516443,0.714285714,0.796867827,0.87959838,0.736842105,0.938933938,0.899158694,0.578947368,0.871972869,0.724834092,1,0.812953788,28,Female,Married,College,Private Sector Employee,0,1,0
0.970950594,1,0.979458968,0.929235897,0.65,0.960610871,0.947172622,0.5,0.881881746,0.970950594,1,0.645850407,43,Female,Married,High School,Private Sector Employee,1,1,0
0.970950594,1,0.31343425,0.956650472,0.666666667,0.99075569,0.940859921,0.6,0.948630876,0.960229718,1,0.645329959,33,Male,Married,College,Private Sector Employee,0,1,0
0.650022422,1,0.540364738,0.859661049,0.727272727,0.797635379,0.94876951,0.636363636,0.911858675,0,1,1,25,Female,Single,Primary School,Private Sector Employee,0,1,1
0.811278124,1,0.426339737,0.946411928,0.7,0.90528996,0.935810433,0.5,0.879733835,0.811278124,1,0.426339737,49,Male,Married,Primary School,Private Sector Employee,0,1,0
0,1,1,0.973664087,0.555555556,0.893036171,0.952017911,0.333333333,0.899497428,0,1,1,37,Male,Married,High School,Private Sector Employee,1,1,0
0.923219672,0.9,0.927415295,0.920248868,0.64,0.960257769,0.911341457,0.6,0.831581025,0.721928095,1,0.812272235,38,Female,Married,Primary School,Private Sector Employee,0,0,0
0.896240625,0.833333333,0.88112147,0.906903212,0.695652174,0.778315169,0.946701523,0.52173913,0.863364427,0.650022422,1,0.540364738,33,Male,Married,Primary School,Private Sector Employee,1,0,1
0.918295834,1,0.350666789,0.894225229,0.928571429,0.925875704,0.941734626,0.571428571,0.696672176,0.918295834,1,0.350666789,25,Male,Married,High School,Private Sector Employee,1,1,1
0.558629373,1,0.867490277,0.947345384,0.607142857,0.955821446,0.836451701,0.642857143,0.9673314,0.428027219,1,0.935472097,33,Male,Married,High School,Private Sector Employee,0,0,0
0.995727452,1,0.86957463,0.787222605,0.769230769,0.801770119,0.968632254,0.538461538,0.673264432,0.895640306,1,0.813429668,50,Male,Married,Primary School,Public Servant,1,0,0
0.982141033,1,0.305521416,0.966388312,0.588235294,0.700137421,0.964526314,0.470588235,0.905116421,0.724834092,1,0.487464899,24,Male,Single,High School,Public Servant,0,0,1
0.69136983,1,0.781765514,0.8846258,0.6875,0.764450158,0.941176398,0.5625,0.687857031,0.439496987,1,0.6892287,56,Male,Married,College,Public Servant,1,0,0
0.970950594,1,0.31343425,0.924324387,0.636363636,0.903459797,0.94876951,0.636363636,0.742864778,0.970950594,1,0.31343425,43,Male,Married,Middle School,Self-Employed - Service,0,1,0
NA,NA,NA,0.960058249,0.636363636,0.91482792,0.971325691,0.545454545,0.85395025,0.920619836,1,0.642018708,39,Male,Married,Primary School,Private Sector Employee,1,0,0
0.838368515,0.909090909,0.403708867,0.966971614,0.625,0.266631368,0.868154374,0.59375,0.322234893,0.782775953,1,0.446493816,30,Male,Married,Middle School,Private Sector Employee,1,1,0
0.864973521,1,0.388371358,0.915538508,0.833333333,0.341977,0.873001762,0.666666667,0.339226518,0.721928095,1,0.489519749,41,Male,Married,High School,Private Sector Employee,0,0,0
0.69136983,1,0.839539084,0.883633371,0.75,0.805011292,0.957742056,0.583333333,0.703860806,0.684038436,1,0.516311784,31,Male,Married,Middle School,Self-Employed - Retail,0,1,0
0.844741134,0.933333333,0.901188344,0.971809059,0.55,0.769798347,0.928431812,0.55,0.949427823,0.776649014,1,0.853380801,42,Female,Married,College,Public Servant,0,0,0
0.959147917,0.833333333,0.878660249,0.969987031,0.615384615,0.97615189,0.913831148,0.692307692,0.916876167,0.789690082,1,0.441604788,44,Male,Married,Middle School,Private Sector Employee,0,1,0
0,1,1,0.923637635,0.615384615,0.938038594,0.867211377,0.730769231,0.94848867,0,1,1,37,Male,Married,Primary School,Private Sector Employee,1,1,1
0.656523431,0.965517241,0.945891743,0.787040574,0.821428571,0.928906818,0.867253924,0.589285714,0.908443262,0,1,1,52,Male,Married,High School,Private Sector Employee,1,0,1
NA,NA,NA,0.94015672,0.62962963,0.735410881,0.951684112,0.407407407,0.845751541,0.540704097,1,0.859059811,54,Male,Married,High School,Self-Employed - Retail,0,0,0
1,0.75,0.271131013,0.917618873,0.928571429,0.349182654,0.898226518,0.714285714,0.333500364,0.811278124,1,0.426339737,26,Male,Married,High School,Private Sector Employee,0,1,1
1,1,0.292893219,0.945922028,0.612903226,0.949335951,0.766832507,0.709677419,0.869088475,0.650022422,1,0.540364738,30,Male,Single,College,Private Sector Employee,0,0,0
0.947353968,0.769230769,0.832629091,0.90806369,0.8125,0.852337318,0.925822471,0.5,0.642577067,0.781659665,1,0.614206984,22,Male,Single,High School,Private Sector Employee,1,0,1
0.387623963,1,0.70043127,0.913264002,0.64,0.902551384,0.84280373,0.88,0.913444323,0.309543429,1,0.781119742,45,Male,Married,High School,Private Sector Employee,0,0,0
0.543564443,1,0.615641896,0.846912965,0.80952381,0.916308141,0.933468936,0.523809524,0.872949121,0.543564443,1,0.615641896,57,Male,Married,High School,Public Servant,0,0,0
0.77439747,0.875,0.44533053,0.946287461,0.6,0.716575559,0.86874631,0.666666667,0.757759419,0.669591946,1,0.526526995,60,Female,Married,High School,Public Servant,0,1,0
0.721928095,1,0.489519749,0.916599341,0.7,0.917712063,0.940302888,0.425,0.969658726,0,1,1,38,Male,Divorced,High School,Private Sector Employee,0,1,0
0.654769699,0.974358974,0.755212926,0.97237288,0.555555556,0.949936546,0.933381237,0.4,0.738412319,0.661662566,1,0.573108785,47,Male,Married,Primary School,Private Sector Employee,1,1,0
0.618320371,0.933333333,0.78271019,0.971081264,0.531914894,0.660616353,0.900767292,0.489361702,0.89490965,0.571361948,1,0.534312025,22,Male,Single,High School,Private Sector Employee,1,0,0
0.575920048,0.894736842,0.831509704,0.950359512,0.615384615,0.727108942,0.900232658,0.615384615,0.82104041,0.644466645,1,0.742899866,21,Male,Single,High School,Private Sector Employee,0,1,1
NA,NA,NA,0.904146963,0.837837838,0.877224219,0.89839204,0.513513514,0.954494799,0.970950594,1,0.790243835,35,Male,Married,High School,Private Sector Employee,1,0,1
0.918295834,1,0.350666789,0.982217782,0.6875,0.777581983,0.94595772,0.625,0.734834777,0.918295834,1,0.350666789,31,Male,Single,High School,Private Sector Employee,0,0,0
0.896038233,1,0.984261499,0.944652621,0.620689655,0.891234259,0.945061185,0.413793103,0.84984096,0.896038233,1,0.763772872,26,Female,Single,High School,Non-Employed,0,0,0
1,1,1,0.985475297,0.8,0.855904028,0.942680715,0.6,0.886453753,1,1,0.646446609,24,Male,Single,High School,Private Sector Employee,1,0,0
0.86991553,1,0.936138225,0.920105869,0.709677419,0.73840685,0.938835727,0.387096774,0.919037687,0.985228136,1,0.716977167,50,Female,Divorced,Master,Public Servant,0,0,0
0.661745158,1,0.991710774,0.835114321,0.772727273,0.887691613,0.885526404,0.5,0.960316394,0.79987395,1,0.841517732,35,Male,Married,High School,Private Sector Employee,1,0,0
NA,NA,NA,0.805869739,0.761904762,0.859403643,0.88838257,0.619047619,0.955579132,0.543564443,1,0.810509113,30,Female,Single,High School,Private Sector Employee,0,0,0
0.86991553,1,0.38487683,0.935524532,0.666666667,0.763983116,0.9697239,0.666666667,0.761753992,0.985228136,1,0.303338504,26,Male,Single,High School,Private Sector Employee,0,0,0
0.844541246,0.8,0.917676648,0.889833176,0.705882353,0.926143753,0.941421063,0.529411765,0.950078633,0.858672711,1,0.717122199,30,Female,Married,Primary School,Private Sector Employee,1,1,1
0.724834092,1,0.86320189,0.951328275,0.666666667,0.764271924,0.972765278,0.5,0.822177434,0.863120569,1,0.389681593,27,Female,Single,High School,Private Sector Employee,1,1,1
0.650022422,1,0.540364738,0.878719892,0.733333333,0.866620337,0.949727495,0.366666667,0.85406876,0.934206402,1,0.339416318,33,Female,Married,High School,Self-Employed - Retail,0,0,1
0.842737649,0.9,0.925872739,0.972293862,0.541666667,0.763895827,0.892764106,0.541666667,0.859862006,0.960229718,1,0.646311288,23,Male,Single,College,Private Sector Employee,0,0,0
0,1,1,0.910122376,0.6875,0.976539181,0.926516,0.5625,0.926041921,0.982141033,1,0.717046624,32,Male,Single,College,Private Sector Employee,1,1,0
0,1,NA,0.880482024,0.9,0.889808016,0.93497753,0.8,0.851292365,1,1,NA,27,Male,Single,High School,Private Sector Employee,0,0,1
0,1,NA,0.985475297,0.8,0.963183109,0.96957035,0.6,0.89177347,0,1,NA,29,Male,Single,High School,Private Sector Employee,1,0,0
0.650022422,1,0.949155011,0.90934055,0.666666667,0.919815684,0.928149376,0.458333333,0.849962858,0.789690082,1,0.850682073,24,Male,Single,High School,Self-Employed - Manufacture,1,1,1
0.811278124,1,0.885974999,0.938434604,0.617647059,0.830212237,0.788105111,0.676470588,0.841329181,0.543564443,1,0.615641896,35,Female,Single,College,Private Sector Employee,1,0,0
0.845350937,1,0.948420168,0.889721375,0.727272727,0.791983726,0.960058249,0.636363636,0.741323804,0.782775953,1,0.745562631,24,Male,Single,High School,Public Servant,0,0,0
0.591672779,1,0.581624166,0.910471215,0.769230769,0.916791625,0.884514766,0.615384615,0.910738448,0.591672779,1,0.581624166,57,Female,Divorced,High School,Retiree & Non-Employed,0,0,0
NA,NA,NA,0.91144063,0.823529412,0.872792196,0.935781929,0.705882353,0.791892072,0.789690082,1,0.441604788,32,Male,Married,High School,Private Sector Employee,1,0,0
0,1,NA,0.844541246,0.8,0.386302225,0.946411928,0.7,0.297968826,0,1,NA,41,Male,Married,Middle School,Private Sector Employee,0,0,0
0.892079564,0.916666667,0.937714402,0.949626588,0.625,0.891943653,0.899653922,0.479166667,0.78871987,0.782990571,1,0.745619748,55,Male,Married,High School,Public Servant,1,1,1
NA,NA,NA,0.83822343,0.736842105,0.781569535,0.945726493,0.473684211,0.625865049,0.960229718,1,0.321015055,46,Male,Married,Middle School,Private Sector Employee,1,0,0
0.546294702,1,0.998069415,0.982217782,0.6875,0.839617376,0.949942013,0.5,0.96784148,0.834202289,1,0.822481667,31,Female,Single,College,Private Sector Employee,0,1,0
0.41381685,1,0.741529146,0.923282442,0.719298246,0.896730604,0.900558768,0.456140351,0.970213446,0.772910095,1,0.779154951,34,Male,Married,College,Self-Employed - Service,1,0,0
0.876357639,0.888888889,0.901561683,0.947353968,0.769230769,0.834977914,0.93835747,0.615384615,0.927934876,0.878347105,1,0.709676554,37,Male,Single,High School,Private Sector Employee,0,0,0
0.979868757,1,0.985765061,0.910930567,0.75,0.973927454,0.889014835,0.583333333,0.958348242,0.835988997,1,0.641417807,60,Male,Married,High School,Private Sector Employee,0,1,0
0.353359335,1,0.79022752,0.705676663,0.884615385,0.872169826,0.820550962,0.769230769,0.914366661,0.664357406,1,0.748187182,32,Male,Married,Primary School,Self-Employed - Manufacture,1,1,0
0.918295834,1,0.350666789,0.968190514,0.642857143,0.865161304,0.917811462,0.642857143,0.95961563,0.918295834,1,0.350666789,34,Male,Married,Primary School,Private Sector Employee,0,1,0
0.591073194,0.923076923,0.934635578,0.951906962,0.611111111,0.858718301,0.859348753,0.486111111,0.934573114,0.479922065,1,0.831607736,38,Male,Married,Primary School,Private Sector Employee,1,1,0
0.921185497,0.857142857,0.898964082,0.816666386,0.833333333,0.802010226,0.917209722,0.583333333,0.703480311,0.724834092,1,0.487464899,29,Male,Married,High School,Private Sector Employee,0,0,0
0.83224889,0.857142857,0.402904372,0.848858344,0.842105263,0.863372164,0.949919722,0.473684211,0.769127772,0.86991553,1,0.38487683,50,Male,Married,Middle School,Private Sector Employee,1,1,1
0.987468751,0.777777778,0.842615521,0.872590727,0.80952381,0.9371488,0.97136176,0.333333333,0.810353935,0.965633607,1,0.761932808,36,Male,Married,High School,Private Sector Employee,0,1,0
NA,NA,NA,0.875760934,0.785714286,0.936863173,0.888951698,0.714285714,0.860444003,0.721928095,1,0.489519749,29,Male,Married,High School,Private Sector Employee,1,1,0
0.721928095,1,0.80337347,0.973587699,0.5,0.734428619,0.961359943,0.4,0.84084863,0.721928095,1,0.595448406,34,Male,Married,Primary School,Private Sector Employee,0,1,1
0.789690082,1,0.441604788,0.937543318,0.777777778,0.977170658,0.953812472,0.444444444,0.748533404,0.918295834,1,0.350666789,24,Female,Married,College,Private Sector Employee,0,0,1
1,1,0.94222643,0.932935088,0.692307692,0.777184683,0.913831148,0.692307692,0.779702901,0.858672711,1,0.760556867,37,Male,Single,College,Private Sector Employee,0,1,0
0.960229718,1,0.321015055,0.95565237,0.631578947,0.955210797,0.945726493,0.473684211,0.82943313,0.960229718,1,0.321015055,34,Male,Married,High School,Private Sector Employee,0,1,0
0.805474476,0.857142857,0.89890142,0.889166464,0.739130435,0.893905109,0.968019976,0.391304348,0.74482002,0.597094843,1,0.577790187,36,Male,Single,High School,Private Sector Employee,1,0,0
0,1,1,0.960732928,0.625,0.891486487,0.856905924,0.75,0.96124383,0.439496987,1,0.6892287,41,Male,Married,Primary School,Private Sector Employee,0,0,0
0.709147917,0.916666667,0.906793177,0.969260356,0.540983607,0.947276298,0.939438988,0.37704918,0.988000787,0.41381685,1,0.707387299,35,Male,Married,High School,Private Sector Employee,1,0,0
0.371232327,1,0.930870931,0.828976604,0.842105263,0.722045799,0.799974061,0.684210526,0.676526866,0.371232327,1,0.901112042,33,Male,Single,College,Private Sector Employee,1,0,0
0.745657329,0.9375,0.834677125,0.915520377,0.666666667,0.76218701,0.917052093,0.523809524,0.661901141,0.639824384,1,0.847125837,48,Male,Married,Middle School,Self-Employed - Retail,0,1,0
0.88668288,0.777777778,NA,0.905561237,0.677419355,0.77165264,0.924878247,0.451612903,0.729324364,0.852792488,1,NA,25,Male,Married,High School,Private Sector Employee,1,0,0
NA,NA,NA,0.899379762,0.785714286,0.955297059,0.989049824,0.571428571,0.837160034,0.960229718,1,0.321015055,37,Male,Married,Primary School,Private Sector Employee,0,1,0
0.680263656,0.947368421,0.826015552,0.794152835,0.857142857,0.954189418,0.895395177,0.535714286,0.878360153,0.488493136,1,0.615395352,31,Male,Married,Primary School,Private Sector Employee,1,0,0
0,1,1,0.916796155,0.736842105,0.787783753,0.930192553,0.526315789,0.900673629,0.960229718,1,0.645329959,24,Male,Single,College,Private Sector Employee,0,1,0
0,1,NA,0.949904595,0.62962963,0.939431344,0.898226045,0.62962963,0.838306764,0,1,NA,44,Male,Married,Middle School,Private Sector Employee,0,1,1
NA,NA,NA,0.942744126,0.58974359,0.945595551,0.950327549,0.358974359,0.900089815,0.650022422,1,0.823336104,35,Male,Married,Primary School,Private Sector Employee,0,0,0
0.99107606,1,0.993689821,0.916131449,0.866666667,0.905665692,0.916719593,0.666666667,0.868255163,0.503258335,1,0.501626505,25,Female,Single,Primary School,Private Sector Employee,0,1,0
0.811278124,1,NA,0.928763126,0.619047619,0.29016704,0.927873226,0.523809524,0.262536071,0,1,NA,26,Male,Single,High School,Private Sector Employee,0,1,1
0.817345422,1,0.422049509,0.920876217,0.705882353,0.792019414,0.911551355,0.588235294,0.702196931,0.817345422,1,0.422049509,48,Female,Divorced,High School,Private Sector Employee,1,0,0
0,1,1,0.967488765,0.7,0.929138967,0.946411928,0.7,0.928544545,0.918295834,1,0.350666789,39,Male,Married,College,Private Sector Employee,0,0,0
0.923219672,0.9,0.929203658,0.882598115,0.714285714,0.98239311,0.936137632,0.428571429,0.869636171,0.864973521,1,0.633781384,45,Male,Married,Primary School,Private Sector Employee,0,0,0
0,1,1,0.952168606,0.666666667,0.763923874,0.968427591,0.388888889,0.849061737,0.918295834,1,0.350666789,59,Male,Married,High School,Public Servant,0,0,0
0,1,1,0.957742056,0.583333333,0.703860806,0.957742056,0.583333333,0.705262935,0,1,1,32,Male,Single,High School,Private Sector Employee,0,1,1
0.906104679,0.846153846,0.890731229,0.892956072,0.711864407,0.90384699,0.935997638,0.389830508,0.940258062,0.817519531,1,0.639008537,48,Male,Married,High School,Public Servant,1,0,0
0.83224889,0.857142857,0.844197885,0.93497753,0.8,0.851292365,0.942680715,0.6,0.714268045,0.86991553,1,0.634676876,26,Female,Single,College,Private Sector Employee,0,0,0
0.961736743,1,0.989151488,0.98978884,0.52,0.800963736,0.871377647,0.56,0.818856793,0.831474388,1,0.822647401,34,Male,Married,High School,Private Sector Employee,0,0,1
NA,NA,NA,0.941696453,0.714285714,0.982195044,0.882690086,0.666666667,0.860670367,0.468995594,1,0.668370035,39,Male,Married,High School,Private Sector Employee,0,1,0
0,1,NA,0.890948689,0.675,0.905457415,0.845664811,0.7,0.787176015,0,1,NA,31,Female,Single,Master,Private Sector Employee,1,0,0
0.811278124,1,NA,0.956650472,0.666666667,0.28365817,0.975176744,0.4,0.190379817,0.94639463,1,NA,44,Male,Married,Primary School,Private Sector Employee,0,1,1
0.591672779,1,0.844715571,0.85169245,0.882352941,0.877660568,0.94072732,0.588235294,0.809352209,0.591672779,1,0.764706026,31,Female,Single,High School,Private Sector Employee,1,1,1
0.94639463,1,NA,0.917208893,0.7,0.31762468,0.973976032,0.5,0.645968047,0.811278124,1,NA,36,Male,Divorced,Middle School,Private Sector Employee,0,1,0
0.811278124,1,0.924327052,0.985475297,0.8,0.855904028,0.880482024,0.9,0.915310946,0.811278124,1,0.752448085,33,Male,Single,College,Private Sector Employee,0,1,0
0.287086073,1,0.953137727,0.947246667,0.564102564,0.951300164,0.923871516,0.487179487,0.935006825,0.287086073,1,0.933529744,41,Female,Married,High School,Private Sector Employee,1,1,1
0.737222592,0.913043478,0.804279022,0.908303839,0.694444444,0.916588152,0.932978346,0.444444444,0.747806669,0.323783798,1,0.771050281,23,Male,Single,High School,Private Sector Employee,1,1,0
0.468995594,1,0.668370035,0.932935088,0.692307692,0.305362528,0.95771356,0.538461538,0.672454958,0.468995594,1,0.668370035,53,Male,Married,Primary School,Private Sector Employee,1,1,0
0.970950594,1,0.962767462,0.879857046,0.8125,0.867000434,0.984273177,0.4375,0.602140891,0,1,1,45,Female,Married,High School,Private Sector Employee,0,1,1
0.786701226,0.923076923,0.86253769,0.901092446,0.8,0.976181401,0.96025501,0.466666667,0.858420235,0.619382195,1,0.683408406,42,Male,Married,High School,Public Servant,0,0,0
0.928383212,0.75,0.320148771,0.932935088,0.692307692,0.782182572,0.95771356,0.538461538,0.672454958,0.819448372,1,0.420562499,23,Male,Single,College,Private Sector Employee,1,1,0
0.591672779,1,0.581624166,0.937181782,0.666666667,0.764207732,0.916719593,0.666666667,0.763365557,0.591672779,1,0.581624166,33,Male,Married,High School,Private Sector Employee,0,1,0
0.678389825,0.9,0.850311197,0.948880121,0.6875,0.896624982,0.809225155,0.75,0.807131634,0.468995594,1,0.771992489,33,Female,Married,Middle School,Private Sector Employee,1,1,0
0.721928095,1,0.949155011,0.941231701,0.615384615,0.980288337,0.942732637,0.423076923,0.882151811,0,1,1,31,Male,Married,Middle School,Private Sector Employee,1,1,0
0,1,1,0.971306738,1,0.9797108,0.94876951,0.636363636,0.740331011,0,1,1,42,Male,Married,Primary School,Private Sector Employee,0,0,0
0.94639463,1,0.330797939,0.961733271,0.592592593,0.80020836,0.893297382,0.518518519,0.747597701,0.94639463,1,0.330797939,23,Male,Single,High School,Private Sector Employee,1,0,0
0.831259577,0.866666667,0.847929115,0.881574217,0.695652174,0.783232756,0.935467626,0.47826087,0.628263435,0.803114014,1,0.432112635,32,Female,Married,High School,Private Sector Employee,0,0,0
0,1,1,0.952912516,0.636363636,0.982312124,0.922029936,0.636363636,0.967111324,0,1,1,58,Male,Married,Master,Self-Employed - Service,0,0,0
0.949452015,1,0.970567356,0.968177846,0.581395349,0.994090076,0.925054783,0.488372093,0.887458745,0.981940787,1,0.68566394,63,Male,Married,Master,Retiree & Non-Employed,0,0,0
NA,NA,NA,0.997043541,0.457142857,0.868755058,0.963589779,0.371428571,0.81236974,0,1,1,26,Male,Single,High School,Private Sector Employee,0,0,0
0.912505605,0.916666667,0.910671025,0.85216066,0.761904762,0.916829323,0.966057669,0.380952381,0.865147474,0.75,1,0.817990373,44,Male,Married,Primary School,Private Sector Employee,1,0,0
0.591672779,1,NA,0.915538508,0.833333333,0.867879749,0.873001762,0.666666667,0.74777028,0,1,NA,29,Male,Single,Middle School,Private Sector Employee,0,0,1
0.864973521,1,0.904521861,0.929723392,0.631578947,0.962375615,0.912162853,0.578947368,0.925811222,0.970950594,1,0.31343425,29,Male,Married,Primary School,Private Sector Employee,0,0,0
0.702466551,1,0.986238611,0.980079675,0.557692308,0.953304967,0.907732084,0.480769231,0.796017694,0.563384144,1,0.819533681,57,Female,Divorced,High School,Private Sector Employee,0,1,0
0.811278124,1,0.866553482,0.864786979,0.916666667,0.94096295,0.960225238,0.75,0.96008779,0.811278124,1,0.622100578,45,Male,Married,Middle School,Private Sector Employee,1,0,0
0.703241991,0.866666667,0.896785733,0.9216908,0.666666667,0.834537184,0.930940554,0.421052632,0.927325771,0.664357406,1,0.503274162,51,Male,Married,High School,Public Servant,0,0,0
0.505583041,1,0.970198095,0.967698342,0.564102564,0.967834485,0.857526012,0.551282051,0.897782199,0.380144552,1,0.949100744,41,Male,Married,Primary School,Private Sector Employee,1,0,0
0.515273445,1,0.790693084,0.897662297,0.714285714,0.797318351,0.945624793,0.428571429,0.936522823,0.515273445,1,0.726030321,33,Male,Single,Middle School,Private Sector Employee,0,1,0
0.921185497,0.857142857,0.905948637,0.908310628,0.695652174,0.934993517,0.928178407,0.47826087,0.960543306,0.86991553,1,0.642334617,24,Male,Single,High School,Private Sector Employee,0,0,0
0,1,NA,0.87671308,0.789473684,0.850962623,0.957227186,0.421052632,0.767249603,0,1,NA,49,Male,Married,Middle School,Private Sector Employee,1,1,1
0.387623963,1,0.725908467,0.955907617,0.576923077,0.700763823,0.956901788,0.384615385,0.739842958,0.309543429,1,0.781119742,24,Male,Single,High School,Private Sector Employee,0,1,0
0.86991553,1,0.38487683,0.960558143,0.666666667,0.940114127,0.940629399,0.555555556,0.97917105,0.863120569,1,0.389681593,29,Male,Married,High School,Self-Employed - Manufacture,0,1,0
NA,NA,NA,0.9697239,0.666666667,0.739024738,0.953812472,0.444444444,0.607127884,0.980834038,1,NA,24,Female,Single,College,Private Sector Employee,0,0,0
0.942156764,0.846153846,0.88377935,0.924324387,0.636363636,0.737361272,0.980162598,0.363636364,0.902561394,0.817519531,1,0.753761321,32,Male,Married,High School,Self-Employed - Service,1,0,0
0.754733793,0.93442623,0.890721904,0.938166438,0.605633803,0.838525462,0.947152812,0.352112676,0.877483286,0.635115845,1,0.657551975,35,Male,Married,College,Public Servant,1,0,0
NA,NA,NA,0.895883144,0.769230769,0.835364277,0.910471215,0.769230769,0.864621906,0,1,1,31,Female,Married,College,Private Sector Employee,0,0,0
0.775549086,0.916666667,0.941035182,0.978984825,0.625,0.942181345,0.940718736,0.5,0.929275714,0.980834038,1,0.607015886,34,Male,Married,Primary School,Private Sector Employee,1,1,0
0.709223045,0.931034483,0.959309743,0.937751452,0.590909091,0.949639378,0.94005568,0.454545455,0.979610493,0.271941304,1,0.958636295,37,Male,Married,High School,Private Sector Employee,1,0,0
0.594591439,1,0.98700759,0.97133455,0.571428571,0.984244929,0.930510302,0.428571429,0.901422309,0.479832024,1,0.865789027,53,Male,Married,Master,Public Servant,0,0,0
0.724834092,1,0.86320189,0.794692053,0.894736842,0.839538846,0.937959523,0.526315789,0.881392474,0.86991553,1,0.76182804,47,Male,Married,High School,Private Sector Employee,1,1,0
0.766356131,0.904761905,0.920346811,0.941084481,0.620689655,0.922618703,0.893206697,0.620689655,0.959177825,0.661745158,1,0.794014432,38,Female,Unknown,College,Private Sector Employee,1,1,0
0.745557425,0.909090909,0.468906629,0.884861669,0.833333333,0.363306215,0.975664138,0.583333333,0.249822814,0.684038436,1,0.516311784,20,Female,Single,High School,Private Sector Employee,0,0,0
0.965633607,1,0.986395989,0.960371684,0.6,0.937053653,0.93158659,0.428571429,0.910189939,0.852792488,1,0.640304739,25,Male,Single,College,Private Sector Employee,0,1,0
